LON,LAT,X
-118.4054,34.2308,1.0
-118.4054,34.2466,2.0
-118.4054,34.2504,1.0
-118.4053,34.0196,2.0
-118.4053,34.194,3.0
-118.4053,34.1948,1.0
-118.4053,34.198,1.0
-118.4053,34.2217,1.0
-118.4052,33.9427,28.0
-118.4052,33.9838,1.0
-118.4052,34.1427,1.0
-118.4052,34.1649,3.0
-118.4052,34.1921,1.0
-118.4052,34.2012,2.0
-118.4052,34.2731,3.0
-118.4052,34.2758,1.0
-118.4052,34.284,5.0
-118.4051,33.9598,2.0
-118.4051,34.0282,1.0
-118.4051,34.2785,1.0
-118.405,34.202,1.0
-118.4049,33.9427,32.0
-118.4049,33.9834,1.0
-118.4049,33.9837,3.0
-118.4049,34.0198,3.0
-118.4049,34.0344,3.0
-118.4049,34.1431,1.0
-118.4048,34.0284,3.0
-118.4047,34.2329,4.0
-118.4046,34.0233,1.0
-118.4045,33.9796,1.0
-118.4045,34.0174,1.0
-118.4045,34.2672,2.0
-118.4044,33.9549,1.0
-118.4044,33.9553,2.0
-118.4044,33.9567,1.0
-118.4044,33.9572,1.0
-118.4044,33.9579,1.0
-118.4044,33.9596,1.0
-118.4044,33.9598,1.0
-118.4044,34.0201,4.0
-118.4044,34.1119,1.0
-118.4043,34.2315,1.0
-118.4042,34.0266,1.0
-118.4042,34.1649,1.0
-118.4042,34.2108,1.0
-118.4041,33.9593,2.0
-118.4041,34.0252,17.0
-118.4041,34.218,1.0
-118.404,33.9313,1.0
-118.404,33.9694,2.0
-118.404,34.0534,1.0
-118.404,34.1667,1.0
-118.4039,34.0204,13.0
-118.4039,34.0983,1.0
-118.4039,34.2251,13.0
-118.4039,34.2828,1.0
-118.4038,34.1162,1.0
-118.4037,34.0269,3.0
-118.4037,34.0291,2.0
-118.4037,34.0301,1.0
-118.4036,34.0291,18.0
-118.4035,33.943,2.0
-118.4035,34.0239,1.0
-118.4035,34.0445,1.0
-118.4034,33.985,2.0
-118.4034,34.001,2.0
-118.4033,33.9452,34.0
-118.4033,34.0215,1.0
-118.4032,33.9429,40.0
-118.4032,33.9829,2.0
-118.4032,34.0475,10.0
-118.4031,33.9851,1.0
-118.4031,34.029,1.0
-118.4031,34.1416,1.0
-118.4031,34.2121,1.0
-118.4031,34.2217,8.0
-118.403,33.9429,27.0
-118.403,34.1429,3.0
-118.4029,33.9451,14.0
-118.4029,33.9695,4.0
-118.4029,33.9718,1.0
-118.4029,33.9874,1.0
-118.4029,34.0244,1.0
-118.4029,34.2326,4.0
-118.4028,34.021,4.0
-118.4027,33.9318,1.0
-118.4027,34.0006,2.0
-118.4027,34.214,1.0
-118.4026,33.9814,1.0
-118.4026,34.0547,1.0
-118.4025,34.0211,7.0
-118.4025,34.0212,1.0
-118.4025,34.099,1.0
-118.4025,34.2592,1.0
-118.4024,33.9818,3.0
-118.4024,34.0004,1.0
-118.4021,34.0248,1.0
-118.4021,34.0306,1.0
-118.402,33.9579,87.0
-118.402,34.0002,2.0
-118.402,34.1704,1.0
-118.4019,34.2647,3.0
-118.4019,34.2809,2.0
-118.4018,34.0216,12.0
-118.4017,33.9861,3.0
-118.4017,34.0309,1.0
-118.4017,34.044,2.0
-118.4017,34.1684,1.0
-118.4015,33.9839,4.0
-118.4014,34.1797,3.0
-118.4013,33.9432,3.0
-118.4013,34.0194,1.0
-118.4013,34.0303,3.0
-118.4012,33.9864,2.0
-118.4011,33.9431,32.0
-118.4011,34.0495,1.0
-118.4011,34.0987,3.0
-118.401,33.9431,18.0
-118.401,33.9839,2.0
-118.401,33.984,2.0
-118.4009,34.0221,2.0
-118.4009,34.1431,1.0
-118.4009,34.194,2.0
-118.4008,34.1685,3.0
-118.4007,33.9856,4.0
-118.4007,34.0313,13.0
-118.4007,34.2754,1.0
-118.4006,33.9455,34.0
-118.4006,33.9645,12.0
-118.4006,34.0256,1.0
-118.4006,34.229,2.0
-118.4006,34.2465,2.0
-118.4005,33.9455,1.0
-118.4005,33.9848,1.0
-118.4005,34.2344,1.0
-118.4004,33.9455,40.0
-118.4004,34.2713,1.0
-118.4003,33.9455,26.0
-118.4003,33.9869,1.0
-118.4003,34.0224,3.0
-118.4003,34.1687,1.0
-118.4003,34.2397,1.0
-118.4002,33.975,25.0
-118.4002,34.0224,3.0
-118.4002,34.2003,5.0
-118.4001,33.9455,74.0
-118.4001,33.9838,2.0
-118.4001,33.985,5.0
-118.4001,33.9871,3.0
-118.4001,34.2453,2.0
-118.4,33.9455,22.0
-118.4,33.985,4.0
-118.3999,34.0226,1.0
-118.3998,33.9454,1.0
-118.3998,33.9457,1.0
-118.3998,33.9848,1.0
-118.3998,34.0314,28.0
-118.3998,34.1831,1.0
-118.3998,34.1867,1.0
-118.3997,33.9457,1.0
-118.3997,34.2798,1.0
-118.3996,33.9455,1.0
-118.3996,34.0287,1.0
-118.3995,34.0229,6.0
-118.3994,33.9629,1.0
-118.3994,34.257,3.0
-118.3993,34.1649,2.0
-118.3992,34.023,1.0
-118.3992,34.1687,2.0
-118.3991,34.0272,1.0
-118.3991,34.0555,3.0
-118.3991,34.0559,2.0
-118.3989,34.0234,1.0
-118.3989,34.2619,2.0
-118.3988,34.0233,4.0
-118.3988,34.2121,1.0
-118.3988,34.2356,1.0
-118.3987,34.0233,1.0
-118.3987,34.1867,1.0
-118.3987,34.1869,1.0
-118.3987,34.1885,1.0
-118.3986,34.0267,1.0
-118.3986,34.0373,1.0
-118.3986,34.0508,1.0
-118.3986,34.1432,1.0
-118.3985,34.0264,1.0
-118.3985,34.257,1.0
-118.3984,33.9442,5.0
-118.3984,34.0551,9.0
-118.3982,33.9556,2.0
-118.3982,33.9566,2.0
-118.398,34.0373,2.0
-118.398,34.0552,2.0
-118.3979,34.0552,3.0
-118.3978,34.0238,3.0
-118.3978,34.1849,1.0
-118.3978,34.2094,1.0
-118.3977,34.0272,1.0
-118.3977,34.2181,1.0
-118.3976,33.9441,1.0
-118.3976,34.145,1.0
-118.3975,33.9808,1.0
-118.3974,34.1325,1.0
-118.3972,33.9487,4.0
-118.3972,33.9796,3.0
-118.3971,33.9609,1.0
-118.3971,34.0285,1.0
-118.3971,34.1867,1.0
-118.397,34.0245,1.0
-118.3969,34.0244,1.0
-118.3969,34.2423,1.0
-118.3968,34.0277,1.0
-118.3967,34.0571,6.0
-118.3967,34.2344,1.0
-118.3966,33.9559,1.0
-118.3966,34.057,4.0
-118.3966,34.1408,1.0
-118.3965,33.9517,1.0
-118.3965,34.0553,1.0
-118.3965,34.1485,1.0
-118.3965,34.1558,1.0
-118.3965,34.1576,1.0
-118.3965,34.1684,1.0
-118.3965,34.1773,1.0
-118.3965,34.1794,2.0
-118.3965,34.1814,9.0
-118.3965,34.183,1.0
-118.3965,34.1848,1.0
-118.3965,34.1867,7.0
-118.3965,34.1903,2.0
-118.3965,34.1921,1.0
-118.3965,34.2015,2.0
-118.3965,34.2032,4.0
-118.3965,34.2048,1.0
-118.3965,34.2071,2.0
-118.3965,34.2217,3.0
-118.3965,34.2231,6.0
-118.3964,34.0323,2.0
-118.3963,33.9484,1.0
-118.3963,33.9487,1.0
-118.3963,33.954,2.0
-118.3963,34.0247,4.0
-118.3962,33.9311,3.0
-118.3962,33.9336,2.0
-118.3962,33.954,2.0
-118.3962,33.9541,1.0
-118.3962,33.9546,2.0
-118.3962,33.9554,28.0
-118.3962,33.9559,57.0
-118.3962,33.9568,2.0
-118.3962,33.9572,7.0
-118.3962,33.9573,3.0
-118.3962,33.958,1.0
-118.3962,33.9581,23.0
-118.3962,33.9586,1.0
-118.3962,33.959,3.0
-118.3962,33.9598,7.0
-118.3962,33.9599,1.0
-118.3962,33.9608,4.0
-118.3962,34.0564,10.0
-118.3961,33.9445,3.0
-118.3961,33.9473,1.0
-118.3961,33.9483,1.0
-118.3961,33.9529,1.0
-118.3961,33.9533,6.0
-118.3961,33.967,1.0
-118.3961,33.974,1.0
-118.3961,34.0272,2.0
-118.396,33.9757,1.0
-118.396,33.9809,2.0
-118.396,34.0249,4.0
-118.396,34.0553,3.0
-118.396,34.2587,2.0
-118.3959,33.9808,1.0
-118.3959,34.0284,1.0
-118.3958,33.9445,1.0
-118.3958,34.164,1.0
-118.3958,34.2696,1.0
-118.3957,34.1435,1.0
-118.3956,34.0251,2.0
-118.3954,34.0553,6.0
-118.3953,34.0297,1.0
-118.3953,34.1436,5.0
-118.3952,33.9318,3.0
-118.3952,34.1448,2.0
-118.3951,34.0254,7.0
-118.395,33.9713,4.0
-118.3949,33.9717,3.0
-118.3949,34.2346,2.0
-118.3948,33.9585,3.0
-118.3948,34.2217,3.0
-118.3947,33.9727,1.0
-118.3947,34.0291,2.0
-118.3947,34.0461,1.0
-118.3946,33.9732,1.0
-118.3946,34.0265,2.0
-118.3946,34.0283,1.0
-118.3946,34.1722,1.0
-118.3945,34.0258,1.0
-118.3945,34.2008,2.0
-118.3944,34.2085,2.0
-118.3944,34.2157,1.0
-118.3943,34.0553,7.0
-118.3943,34.141,1.0
-118.3943,34.1703,1.0
-118.3943,34.1885,1.0
-118.3943,34.194,2.0
-118.3942,34.0553,2.0
-118.3941,34.026,3.0
-118.3941,34.0436,1.0
-118.3941,34.0531,2.0
-118.3941,34.239,1.0
-118.394,33.9464,1.0
-118.394,33.9482,2.0
-118.394,33.9598,5.0
-118.394,33.9759,1.0
-118.394,33.9777,2.0
-118.394,34.0274,1.0
-118.394,34.033,2.0
-118.394,34.0435,2.0
-118.394,34.0553,3.0
-118.394,34.2844,1.0
-118.3939,34.0332,1.0
-118.3939,34.2736,4.0
-118.3938,34.0302,1.0
-118.3937,33.9578,1.0
-118.3935,33.9586,3.0
-118.3935,33.9593,1.0
-118.3935,33.9598,4.0
-118.3935,33.9781,1.0
-118.3934,34.0412,1.0
-118.3934,34.229,1.0
-118.3932,33.9456,21.0
-118.3932,34.0553,8.0
-118.3932,34.1486,1.0
-118.3931,33.9583,3.0
-118.393,34.0322,1.0
-118.3929,34.0291,1.0
-118.3928,33.9694,1.0
-118.3928,34.1437,5.0
-118.3928,34.1442,2.0
-118.3927,33.978,1.0
-118.3926,33.9777,1.0
-118.3925,33.9454,4.0
-118.3925,34.2821,1.0
-118.3924,34.235,1.0
-118.3922,34.2121,1.0
-118.3921,34.0313,1.0
-118.3921,34.1467,1.0
-118.3921,34.1649,4.0
-118.3921,34.1667,1.0
-118.3921,34.2057,1.0
-118.3921,34.2085,1.0
-118.3921,34.2103,1.0
-118.392,34.0553,2.0
-118.3919,34.0553,1.0
-118.3919,34.2166,15.0
-118.3918,33.9598,1.0
-118.3917,33.9596,4.0
-118.3916,34.1826,3.0
-118.3915,33.9598,2.0
-118.3915,34.0298,1.0
-118.3915,34.0389,1.0
-118.3913,33.9489,1.0
-118.3913,34.0305,1.0
-118.3913,34.2534,1.0
-118.3912,33.9769,1.0
-118.3911,33.9456,7.0
-118.3911,33.9599,2.0
-118.3911,34.0309,1.0
-118.3911,34.1962,4.0
-118.391,34.2194,1.0
-118.3909,33.9472,70.0
-118.3909,33.9489,4.0
-118.3909,34.0279,9.0
-118.3909,34.0312,1.0
-118.3909,34.2729,1.0
-118.3908,34.1427,2.0
-118.3906,33.9523,61.0
-118.3905,33.9607,1.0
-118.3904,33.9456,7.0
-118.3904,33.9593,1.0
-118.3904,34.0281,2.0
-118.3904,34.2754,1.0
-118.3903,33.9648,8.0
-118.3903,34.0282,9.0
-118.3902,34.028,5.0
-118.3902,34.2418,2.0
-118.3901,33.9456,1.0
-118.3901,34.0281,1.0
-118.3901,34.0307,1.0
-118.39,34.0553,3.0
-118.39,34.2139,1.0
-118.3899,33.9612,1.0
-118.3899,34.0329,1.0
-118.3899,34.0448,1.0
-118.3899,34.0553,3.0
-118.3897,33.9759,2.0
-118.3897,34.0736,3.0
-118.3897,34.0744,1.0
-118.3897,34.075,1.0
-118.3897,34.0753,1.0
-118.3895,34.1404,1.0
-118.3895,34.2216,3.0
-118.3894,34.0288,6.0
-118.3894,34.0341,6.0
-118.3893,33.9526,1.0
-118.3893,34.0348,9.0
-118.3893,34.0349,1.0
-118.3892,33.9527,1.0
-118.3892,34.1015,1.0
-118.3891,34.0753,2.0
-118.389,34.1958,1.0
-118.3889,34.0365,6.0
-118.3889,34.0366,2.0
-118.3889,34.154,1.0
-118.3888,33.9599,9.0
-118.3888,33.9758,9.0
-118.3888,34.0367,4.0
-118.3888,34.0368,1.0
-118.3888,34.0924,1.0
-118.3887,34.0374,2.0
-118.3887,34.1211,1.0
-118.3887,34.2429,6.0
-118.3886,33.9758,15.0
-118.3886,34.0291,31.0
-118.3886,34.0374,2.0
-118.3886,34.0375,1.0
-118.3885,33.9663,3.0
-118.3884,34.0383,4.0
-118.3884,34.0553,4.0
-118.3884,34.2731,1.0
-118.3883,34.0294,2.0
-118.3883,34.0295,1.0
-118.3883,34.1038,1.0
-118.3882,34.0293,41.0
-118.3882,34.039,1.0
-118.3882,34.2162,12.0
-118.3881,34.0294,5.0
-118.388,34.0986,3.0
-118.3879,34.0401,1.0
-118.3878,33.9733,7.0
-118.3878,34.0404,1.0
-118.3878,34.0553,6.0
-118.3878,34.1794,1.0
-118.3878,34.1921,1.0
-118.3878,34.1976,1.0
-118.3878,34.2012,1.0
-118.3878,34.2085,3.0
-118.3878,34.2148,1.0
-118.3878,34.2157,2.0
-118.3878,34.218,2.0
-118.3878,34.2193,3.0
-118.3878,34.2247,2.0
-118.3878,34.2251,1.0
-118.3878,34.2271,3.0
-118.3878,34.2282,2.0
-118.3878,34.2297,2.0
-118.3878,34.2309,1.0
-118.3877,34.1413,2.0
-118.3877,34.2227,1.0
-118.3877,34.2499,1.0
-118.3876,34.0411,1.0
-118.3876,34.0412,1.0
-118.3876,34.1139,1.0
-118.3875,34.0418,1.0
-118.3875,34.1451,9.0
-118.3874,33.9752,2.0
-118.3873,34.0423,1.0
-118.3872,33.9598,1.0
-118.3872,33.9751,2.0
-118.3872,34.0364,7.0
-118.3871,33.9429,1.0
-118.387,34.0306,1.0
-118.387,34.0352,1.0
-118.3867,34.0446,2.0
-118.3867,34.1849,1.0
-118.3867,34.213,1.0
-118.3866,34.0449,2.0
-118.3866,34.0914,1.0
-118.3866,34.1922,1.0
-118.3865,34.1867,1.0
-118.3864,34.0408,1.0
-118.3864,34.0521,26.0
-118.3864,34.1512,1.0
-118.3863,33.9473,2.0
-118.3863,33.9652,1.0
-118.3862,33.9593,1.0
-118.3862,33.9605,1.0
-118.3862,34.111,1.0
-118.386,33.9454,1.0
-118.386,33.9456,1.0
-118.386,33.9473,1.0
-118.386,33.9479,2.0
-118.386,33.9481,5.0
-118.386,33.9489,1.0
-118.386,34.0473,1.0
-118.3859,33.949,2.0
-118.3859,33.9491,6.0
-118.3859,33.9514,1.0
-118.3859,33.9522,4.0
-118.3859,33.9527,1.0
-118.3859,34.0306,2.0
-118.3858,33.9546,37.0
-118.3857,33.9439,2.0
-118.3857,33.9553,18.0
-118.3857,33.9737,1.0
-118.3857,34.0552,10.0
-118.3857,34.0557,2.0
-118.3856,33.9593,3.0
-118.3855,33.9599,1.0
-118.3855,33.9612,2.0
-118.3855,34.0488,3.0
-118.3855,34.0489,1.0
-118.3854,34.0446,1.0
-118.3853,33.9647,1.0
-118.3853,33.9648,1.0
-118.3853,34.0337,1.0
-118.3852,34.0969,1.0
-118.3851,34.0311,1.0
-118.3851,34.0495,1.0
-118.385,33.9656,4.0
-118.385,34.0394,5.0
-118.385,34.2457,4.0
-118.3849,34.0395,2.0
-118.3849,34.2281,1.0
-118.3848,34.0398,2.0
-118.3848,34.0418,3.0
-118.3848,34.0736,2.0
-118.3848,34.1629,1.0
-118.3848,34.1722,1.0
-118.3848,34.1817,5.0
-118.3846,34.0403,1.0
-118.3845,34.0445,1.0
-118.3845,34.114,1.0
-118.3845,34.1649,1.0
-118.3845,34.1939,1.0
-118.3845,34.2012,6.0
-118.3845,34.2249,1.0
-118.3844,33.9569,1.0
-118.3844,33.9646,1.0
-118.3844,34.0302,1.0
-118.3844,34.0506,1.0
-118.3844,34.2193,1.0
-118.3843,34.0506,1.0
-118.3843,34.1171,1.0
-118.3843,34.2303,1.0
-118.3842,34.0518,2.0
-118.3841,34.0522,1.0
-118.3841,34.1042,1.0
-118.384,33.9566,1.0
-118.384,33.9569,3.0
-118.384,34.0354,1.0
-118.3839,33.9454,2.0
-118.3839,33.9494,1.0
-118.3839,33.9598,2.0
-118.3839,33.9599,1.0
-118.3838,33.9767,1.0
-118.3838,34.0544,1.0
-118.3838,34.0721,2.0
-118.3838,34.0736,1.0
-118.3838,34.0748,1.0
-118.3838,34.0753,17.0
-118.3837,34.0548,13.0
-118.3837,34.0568,1.0
-118.3837,34.0571,1.0
-118.3836,33.9494,2.0
-118.3836,34.0416,3.0
-118.3836,34.0594,6.0
-118.3836,34.0612,1.0
-118.3836,34.0622,4.0
-118.3836,34.063,2.0
-118.3836,34.224,1.0
-118.3835,33.9456,5.0
-118.3835,34.2173,2.0
-118.3834,34.1722,1.0
-118.3834,34.1758,2.0
-118.3834,34.2459,3.0
-118.3833,33.9456,3.0
-118.3832,34.0329,4.0
-118.3832,34.0371,1.0
-118.3832,34.1794,1.0
-118.3831,34.0937,1.0
-118.383,34.035,1.0
-118.383,34.052,2.0
-118.3828,33.9598,3.0
-118.3828,34.0735,10.0
-118.3827,33.9474,1.0
-118.3827,33.9552,2.0
-118.3827,33.9553,4.0
-118.3827,33.9573,1.0
-118.3827,33.9583,1.0
-118.3827,34.0363,1.0
-118.3827,34.0721,1.0
-118.3827,34.0736,1.0
-118.3826,33.9598,5.0
-118.3826,34.0544,3.0
-118.3826,34.0546,1.0
-118.3825,34.0414,1.0
-118.3824,34.0594,1.0
-118.3824,34.0629,1.0
-118.3824,34.097,1.0
-118.3823,33.9526,9.0
-118.3822,34.0327,5.0
-118.3822,34.0348,1.0
-118.3822,34.1697,1.0
-118.3822,34.1775,3.0
-118.3821,34.0396,1.0
-118.3821,34.2477,4.0
-118.3819,34.0518,1.0
-118.3818,34.0425,221.0
-118.3818,34.0438,1.0
-118.3818,34.1822,1.0
-118.3818,34.2157,1.0
-118.3817,33.9494,5.0
-118.3817,33.9764,4.0
-118.3817,34.0539,1.0
-118.3817,34.0721,1.0
-118.3817,34.0736,2.0
-118.3816,33.945,1.0
-118.3816,33.9538,1.0
-118.3816,34.0544,39.0
-118.3816,34.1673,2.0
-118.3815,33.9454,2.0
-118.3815,34.0571,1.0
-118.3814,34.0594,7.0
-118.3814,34.0609,1.0
-118.3814,34.2219,1.0
-118.3812,34.1758,1.0
-118.3812,34.1785,1.0
-118.3811,34.2275,1.0
-118.381,33.9765,4.0
-118.381,34.0961,5.0
-118.381,34.1722,1.0
-118.3808,33.9693,1.0
-118.3807,33.9494,2.0
-118.3807,33.9693,1.0
-118.3807,34.0336,1.0
-118.3807,34.1749,1.0
-118.3806,33.9474,1.0
-118.3806,34.0768,24.0
-118.3806,34.2278,2.0
-118.3805,33.9527,3.0
-118.3805,33.9539,58.0
-118.3805,33.9551,21.0
-118.3805,33.9562,1.0
-118.3805,33.9563,7.0
-118.3805,33.9574,14.0
-118.3805,33.9575,6.0
-118.3805,33.9586,10.0
-118.3805,33.9587,22.0
-118.3805,33.9598,3.0
-118.3805,33.9599,1.0
-118.3805,34.0208,2.0
-118.3805,34.0495,29.0
-118.3805,34.0554,1.0
-118.3805,34.0959,1.0
-118.3805,34.1002,1.0
-118.3805,34.2341,2.0
-118.3804,33.9494,1.0
-118.3804,34.0387,1.0
-118.3804,34.0391,1.0
-118.3803,34.0609,1.0
-118.3802,34.041,2.0
-118.3802,34.1017,1.0
-118.3802,34.1976,1.0
-118.3801,33.9599,1.0
-118.3801,34.174,1.0
-118.3801,34.1922,1.0
-118.38,33.948,1.0
-118.38,33.9481,2.0
-118.38,34.0452,1.0
-118.38,34.0721,1.0
-118.38,34.2267,3.0
-118.3799,33.9701,1.0
-118.3799,34.0342,3.0
-118.3799,34.0583,23.0
-118.3797,33.9456,39.0
-118.3797,34.0432,1.0
-118.3795,34.0553,1.0
-118.3795,34.0721,2.0
-118.3795,34.0736,10.0
-118.3795,34.0753,8.0
-118.3795,34.2286,1.0
-118.3794,33.9452,1.0
-118.3794,33.9706,3.0
-118.3794,34.0571,1.0
-118.3794,34.0766,1.0
-118.3794,34.2761,1.0
-118.3793,33.9599,2.0
-118.3793,34.0629,1.0
-118.3793,34.1003,1.0
-118.3791,33.9451,2.0
-118.3791,34.0388,1.0
-118.3791,34.1142,2.0
-118.3791,34.2157,1.0
-118.3791,34.2502,1.0
-118.3791,34.2795,1.0
-118.379,33.9339,1.0
-118.379,33.9351,1.0
-118.379,34.0753,1.0
-118.379,34.1032,1.0
-118.379,34.1399,1.0
-118.379,34.148,2.0
-118.379,34.165,3.0
-118.379,34.167,1.0
-118.379,34.1681,2.0
-118.379,34.1689,1.0
-118.379,34.1705,1.0
-118.379,34.1722,1.0
-118.379,34.1795,1.0
-118.379,34.194,1.0
-118.379,34.1961,1.0
-118.379,34.2012,3.0
-118.379,34.2198,1.0
-118.3789,34.0764,1.0
-118.3789,34.1681,1.0
-118.3789,34.172,19.0
-118.3788,33.9527,3.0
-118.3788,33.9599,6.0
-118.3788,33.9604,1.0
-118.3788,33.9635,1.0
-118.3788,33.9711,1.0
-118.3788,34.0346,4.0
-118.3787,33.9667,1.0
-118.3787,33.9694,2.0
-118.3787,33.9697,1.0
-118.3787,33.97,1.0
-118.3787,33.9701,3.0
-118.3787,33.9767,2.0
-118.3787,34.2323,2.0
-118.3787,34.2498,1.0
-118.3786,34.0386,1.0
-118.3786,34.0533,1.0
-118.3785,33.9299,1.0
-118.3785,33.9336,5.0
-118.3785,33.9339,1.0
-118.3785,33.9345,2.0
-118.3785,33.942,2.0
-118.3785,33.9454,1.0
-118.3785,33.9456,1.0
-118.3785,34.043,1.0
-118.3785,34.0538,3.0
-118.3785,34.0717,1.0
-118.3784,33.9298,4.0
-118.3784,33.93,4.0
-118.3784,33.9308,2.0
-118.3784,33.931,1.0
-118.3784,34.2346,1.0
-118.3783,33.9654,10.0
-118.3783,34.0594,2.0
-118.3783,34.061,1.0
-118.3783,34.2759,1.0
-118.3783,34.276,1.0
-118.3782,33.9599,2.0
-118.3782,34.0192,1.0
-118.3781,34.0212,6.0
-118.3781,34.1689,1.0
-118.378,34.0405,5.0
-118.378,34.1903,1.0
-118.378,34.1952,1.0
-118.3779,34.0351,1.0
-118.3779,34.0352,5.0
-118.3779,34.0353,1.0
-118.3779,34.203,3.0
-118.3778,34.0347,1.0
-118.3778,34.0348,4.0
-118.3778,34.0354,1.0
-118.3777,34.17,1.0
-118.3776,33.9722,1.0
-118.3776,33.9749,1.0
-118.3776,34.0363,1.0
-118.3775,34.0953,1.0
-118.3774,34.0428,1.0
-118.3774,34.0546,1.0
-118.3774,34.0552,1.0
-118.3774,34.1576,1.0
-118.3774,34.163,1.0
-118.3774,34.1649,1.0
-118.3773,34.0572,1.0
-118.3772,33.9752,2.0
-118.3772,34.0382,2.0
-118.3772,34.072,1.0
-118.3772,34.0761,11.0
-118.3772,34.0995,1.0
-118.3772,34.1081,1.0
-118.3771,33.9599,4.0
-118.3771,34.0399,1.0
-118.3771,34.0717,4.0
-118.3771,34.1689,2.0
-118.377,33.9455,2.0
-118.377,33.9522,2.0
-118.377,33.9527,12.0
-118.377,34.0403,4.0
-118.377,34.1402,1.0
-118.377,34.1952,1.0
-118.3769,33.9453,64.0
-118.3769,34.1688,1.0
-118.3769,34.1767,1.0
-118.3769,34.194,2.0
-118.3768,33.9436,2.0
-118.3768,33.9455,2.0
-118.3768,33.9771,4.0
-118.3768,34.0445,16.0
-118.3768,34.0766,19.0
-118.3768,34.2305,1.0
-118.3767,33.9455,5.0
-118.3767,33.9758,1.0
-118.3766,33.9731,1.0
-118.3766,34.0359,2.0
-118.3766,34.0761,237.0
-118.3766,34.0766,1.0
-118.3766,34.0784,9.0
-118.3766,34.1681,2.0
-118.3765,33.9345,2.0
-118.3765,33.942,3.0
-118.3765,33.9747,1.0
-118.3765,34.0734,108.0
-118.3765,34.0836,1.0
-118.3765,34.0839,8.0
-118.3765,34.0853,3.0
-118.3764,34.0261,1.0
-118.3764,34.0426,3.0
-118.3764,34.0594,3.0
-118.3764,34.0708,4.0
-118.3764,34.0713,9.0
-118.3764,34.0724,1.0
-118.3764,34.0729,6.0
-118.3764,34.087,10.0
-118.3764,34.0879,1.0
-118.3763,34.0467,2.0
-118.3763,34.0978,1.0
-118.3763,34.2257,1.0
-118.3762,34.0267,1.0
-118.3762,34.0336,3.0
-118.3762,34.0471,7.0
-118.3762,34.049,3.0
-118.3762,34.0507,11.0
-118.3762,34.0524,2.0
-118.3762,34.0533,7.0
-118.3762,34.0535,1.0
-118.3762,34.0555,7.0
-118.3762,34.0566,1.0
-118.3762,34.057,1.0
-118.3762,34.0591,2.0
-118.3762,34.0594,10.0
-118.3762,34.0595,1.0
-118.3761,33.9735,1.0
-118.3761,34.0507,1.0
-118.376,34.0219,2.0
-118.376,34.0397,1.0
-118.376,34.1406,4.0
-118.3759,33.9722,5.0
-118.3759,33.9737,1.0
-118.3759,34.0335,1.0
-118.3759,34.167,14.0
-118.3759,34.2323,1.0
-118.3757,34.0219,3.0
-118.3757,34.1127,1.0
-118.3757,34.1924,1.0
-118.3757,34.1938,1.0
-118.3755,33.9461,1.0
-118.3755,33.9468,1.0
-118.3755,33.9688,1.0
-118.3755,33.974,1.0
-118.3755,34.104,4.0
-118.3754,34.0268,1.0
-118.3754,34.047,2.0
-118.3753,33.9618,1.0
-118.3753,33.9626,3.0
-118.3753,33.9627,6.0
-118.3753,33.9635,1.0
-118.3753,34.0761,1.0
-118.3753,34.0836,1.0
-118.3753,34.0888,1.0
-118.3752,34.1649,1.0
-118.3752,34.17,1.0
-118.3751,34.0193,1.0
-118.3751,34.0268,1.0
-118.3751,34.0288,2.0
-118.3751,34.0289,1.0
-118.3751,34.2012,1.0
-118.375,33.9436,2.0
-118.375,33.9454,3.0
-118.375,34.1722,10.0
-118.3749,33.9455,1.0
-118.3749,33.9746,1.0
-118.3749,34.0193,1.0
-118.3749,34.1994,1.0
-118.3749,34.2807,3.0
-118.3748,34.0595,1.0
-118.3748,34.1937,1.0
-118.3747,33.9453,5.0
-118.3747,33.9716,1.0
-118.3747,33.9732,1.0
-118.3747,34.0339,2.0
-118.3747,34.0496,1.0
-118.3747,34.0687,3.0
-118.3747,34.1614,1.0
-118.3747,34.2135,1.0
-118.3747,34.2426,1.0
-118.3746,34.1577,1.0
-118.3746,34.1649,5.0
-118.3746,34.1722,1.0
-118.3746,34.1758,3.0
-118.3746,34.1849,5.0
-118.3746,34.1885,1.0
-118.3746,34.2493,1.0
-118.3745,33.9308,1.0
-118.3745,33.9377,12.0
-118.3745,33.9419,3.0
-118.3745,34.0441,1.0
-118.3745,34.0504,1.0
-118.3745,34.2027,24.0
-118.3745,34.2375,3.0
-118.3744,33.9345,4.0
-118.3744,33.949,32.0
-118.3744,33.975,2.0
-118.3744,34.1339,1.0
-118.3743,33.9431,2.0
-118.3743,34.17,1.0
-118.3742,34.0374,9.0
-118.3742,34.0375,1.0
-118.3742,34.0745,1.0
-118.3742,34.0836,1.0
-118.3742,34.1151,1.0
-118.3742,34.1589,1.0
-118.3741,33.9317,4.0
-118.3741,34.17,3.0
-118.3741,34.2344,1.0
-118.374,34.0478,1.0
-118.3739,34.0524,1.0
-118.3739,34.0529,2.0
-118.3738,34.164,1.0
-118.3737,33.9757,22.0
-118.3737,34.0761,4.0
-118.3737,34.2275,3.0
-118.3736,33.9625,1.0
-118.3735,33.9308,3.0
-118.3735,34.0439,1.0
-118.3735,34.0486,4.0
-118.3735,34.1001,1.0
-118.3735,34.163,9.0
-118.3734,34.0365,1.0
