LON,LAT,F
-118.2461,33.9512,1.0
-118.2461,33.9513,3.0
-118.2461,33.9518,4.0
-118.2461,33.9521,7.0
-118.2461,34.0219,5.0
-118.2461,34.0315,3.0
-118.2461,34.0324,5.0
-118.2461,34.036,3.0
-118.2461,34.0428,5.0
-118.2461,34.0461,19.0
-118.2461,34.0906,1.0
-118.2461,34.1011,2.0
-118.246,33.9524,1.0
-118.246,33.953,8.0
-118.246,33.9533,17.0
-118.246,34.0159,3.0
-118.246,34.0259,1.0
-118.246,34.026,2.0
-118.246,34.0294,3.0
-118.246,34.0359,3.0
-118.246,34.0381,1.0
-118.246,34.0685,39.0
-118.246,34.1196,4.0
-118.2459,34.0112,1.0
-118.2459,34.0113,6.0
-118.2459,34.0335,8.0
-118.2459,34.0336,2.0
-118.2459,34.0351,1.0
-118.2459,34.0401,30.0
-118.2459,34.0449,7.0
-118.2459,34.0495,58.0
-118.2459,34.1045,1.0
-118.2459,34.1149,24.0
-118.2458,33.7886,1.0
-118.2458,33.7894,1.0
-118.2458,34.0002,1.0
-118.2458,34.001,5.0
-118.2458,34.0018,7.0
-118.2458,34.0121,7.0
-118.2458,34.0304,1.0
-118.2458,34.04,7.0
-118.2458,34.0426,1.0
-118.2458,34.0449,93.0
-118.2458,34.0495,48.0
-118.2458,34.0496,8.0
-118.2458,34.0588,1.0
-118.2458,34.0635,1.0
-118.2458,34.0669,2.0
-118.2458,34.0781,1.0
-118.2458,34.0857,9.0
-118.2458,34.0916,1.0
-118.2458,34.0927,1.0
-118.2458,34.1149,2.0
-118.2458,34.1181,11.0
-118.2457,33.7944,3.0
-118.2457,33.7956,1.0
-118.2457,33.9947,3.0
-118.2457,34.0139,1.0
-118.2457,34.0457,6.0
-118.2457,34.047,3.0
-118.2457,34.0552,3.0
-118.2457,34.0857,2.0
-118.2456,33.7753,23.0
-118.2456,33.7803,1.0
-118.2456,33.7935,7.0
-118.2456,33.7944,1.0
-118.2456,33.9913,2.0
-118.2456,33.9917,2.0
-118.2456,33.992,2.0
-118.2456,33.993,4.0
-118.2456,33.9935,3.0
-118.2456,33.9939,8.0
-118.2456,33.9948,1.0
-118.2456,33.9994,5.0
-118.2456,34.0039,4.0
-118.2456,34.0175,1.0
-118.2456,34.0355,5.0
-118.2456,34.0378,1.0
-118.2456,34.0491,19.0
-118.2456,34.0517,33.0
-118.2456,34.071,1.0
-118.2456,34.0915,3.0
-118.2456,34.0981,4.0
-118.2456,34.0993,4.0
-118.2455,33.7809,1.0
-118.2455,33.7918,3.0
-118.2455,33.7926,5.0
-118.2455,33.9957,5.0
-118.2455,34.0002,1.0
-118.2455,34.001,1.0
-118.2455,34.0039,4.0
-118.2455,34.0057,1.0
-118.2455,34.0084,13.0
-118.2455,34.0175,4.0
-118.2455,34.0354,1.0
-118.2455,34.0392,4.0
-118.2455,34.0437,232.0
-118.2455,34.0536,17.0
-118.2455,34.0554,1.0
-118.2455,34.0573,3.0
-118.2455,34.0641,1.0
-118.2455,34.1022,2.0
-118.2455,34.1026,2.0
-118.2454,33.7911,4.0
-118.2454,33.9975,8.0
-118.2454,33.9984,12.0
-118.2454,33.9985,4.0
-118.2454,34.0027,1.0
-118.2454,34.0039,2.0
-118.2454,34.0056,1.0
-118.2454,34.0066,4.0
-118.2454,34.0129,17.0
-118.2454,34.0227,1.0
-118.2454,34.0478,3.0
-118.2454,34.0479,7.0
-118.2453,33.79,1.0
-118.2453,33.9467,9.0
-118.2453,33.9474,9.0
-118.2453,33.9481,11.0
-118.2453,33.9494,6.0
-118.2453,33.9507,3.0
-118.2453,33.9948,5.0
-118.2453,33.9957,8.0
-118.2453,34.0027,2.0
-118.2453,34.0065,4.0
-118.2453,34.0074,4.0
-118.2453,34.0075,2.0
-118.2453,34.0163,1.0
-118.2453,34.0268,2.0
-118.2453,34.0302,3.0
-118.2453,34.033,3.0
-118.2453,34.0423,72.0
-118.2453,34.0489,1.0
-118.2453,34.1167,1.0
-118.2452,33.7809,1.0
-118.2452,33.7876,3.0
-118.2452,33.7877,1.0
-118.2452,33.7881,2.0
-118.2452,33.7886,2.0
-118.2452,34.0056,5.0
-118.2452,34.0214,3.0
-118.2452,34.0302,1.0
-118.2452,34.0344,4.0
-118.2452,34.0376,1.0
-118.2452,34.0423,14.0
-118.2452,34.0447,5.0
-118.2452,34.0455,11.0
-118.2452,34.0667,1.0
-118.2452,34.0891,1.0
-118.2452,34.0946,1.0
-118.2451,33.7863,8.0
-118.2451,33.7872,19.0
-118.2451,33.9939,5.0
-118.2451,34.0044,3.0
-118.2451,34.0056,2.0
-118.2451,34.0102,10.0
-118.2451,34.0266,2.0
-118.2451,34.0395,35.0
-118.2451,34.0396,2.0
-118.2451,34.0467,2.0
-118.2451,34.0513,5.0
-118.2451,34.0533,7.0
-118.2451,34.0541,9.0
-118.2451,34.0595,10.0
-118.2451,34.0652,9.0
-118.2451,34.1018,1.0
-118.2451,34.1019,1.0
-118.2451,34.1141,1.0
-118.2451,34.1179,9.0
-118.245,33.7838,1.0
-118.245,33.7854,25.0
-118.245,33.7863,1.0
-118.245,34.0137,2.0
-118.245,34.0138,1.0
-118.245,34.0374,2.0
-118.245,34.0446,136.0
-118.245,34.0487,1.0
-118.245,34.0683,1.0
-118.245,34.0973,1.0
-118.245,34.1186,19.0
-118.2449,33.9467,1.0
-118.2449,33.9966,1.0
-118.2449,33.9967,4.0
-118.2449,33.9984,1.0
-118.2449,34.0108,1.0
-118.2449,34.011,5.0
-118.2449,34.0275,1.0
-118.2449,34.0299,2.0
-118.2449,34.0476,6.0
-118.2449,34.0506,14.0
-118.2449,34.0684,7.0
-118.2449,34.0957,3.0
-118.2449,34.0986,3.0
-118.2448,33.9969,2.0
-118.2448,33.9977,1.0
-118.2448,33.9985,1.0
-118.2448,34.0083,1.0
-118.2448,34.0127,3.0
-118.2448,34.0142,1.0
-118.2448,34.0183,5.0
-118.2448,34.0234,1.0
-118.2448,34.0309,3.0
-118.2448,34.0349,7.0
-118.2448,34.0445,5.0
-118.2448,34.0485,27.0
-118.2447,33.9515,2.0
-118.2447,34.0143,1.0
-118.2447,34.0144,1.0
-118.2447,34.034,1.0
-118.2447,34.0387,1.0
-118.2447,34.0464,9.0
-118.2447,34.0485,2.0
-118.2447,34.0639,3.0
-118.2447,34.0956,1.0
-118.2446,33.7903,1.0
-118.2446,33.952,11.0
-118.2446,33.9521,25.0
-118.2446,33.9524,3.0
-118.2446,33.9527,3.0
-118.2446,33.9532,12.0
-118.2446,33.9913,2.0
-118.2446,33.993,4.0
-118.2446,33.9937,8.0
-118.2446,33.9938,2.0
-118.2446,34.0117,6.0
-118.2446,34.0242,3.0
-118.2446,34.0414,1.0
-118.2446,34.0606,2.0
-118.2446,34.0613,30.0
-118.2446,34.0665,14.0
-118.2445,33.9467,9.0
-118.2445,33.9474,6.0
-118.2445,33.9481,1.0
-118.2445,33.9492,1.0
-118.2445,33.9502,2.0
-118.2445,33.9507,7.0
-118.2445,33.9513,15.0
-118.2445,33.9514,8.0
-118.2445,33.9906,5.0
-118.2445,33.993,3.0
-118.2445,34.0092,1.0
-118.2445,34.0147,1.0
-118.2445,34.0323,1.0
-118.2445,34.051,47.0
-118.2445,34.0529,16.0
-118.2445,34.0565,5.0
-118.2445,34.0626,22.0
-118.2445,34.1135,17.0
-118.2444,33.9321,3.0
-118.2444,33.933,3.0
-118.2444,33.9467,6.0
-118.2444,34.0387,2.0
-118.2444,34.039,13.0
-118.2444,34.0417,45.0
-118.2444,34.053,1.0
-118.2443,33.9326,1.0
-118.2443,33.934,4.0
-118.2443,33.9348,2.0
-118.2443,34.0151,1.0
-118.2443,34.0335,1.0
-118.2443,34.0345,1.0
-118.2443,34.0417,3.0
-118.2443,34.0444,16.0
-118.2443,34.0453,126.0
-118.2443,34.0472,2.0
-118.2443,34.0476,4.0
-118.2443,34.0483,4.0
-118.2443,34.0909,1.0
-118.2443,34.0966,1.0
-118.2443,34.1035,6.0
-118.2443,34.1133,3.0
-118.2442,33.9456,19.0
-118.2442,33.9533,2.0
-118.2442,34.0172,19.0
-118.2442,34.0248,3.0
-118.2442,34.032,7.0
-118.2442,34.0383,7.0
-118.2442,34.0472,1.0
-118.2442,34.0663,34.0
-118.2442,34.0878,3.0
-118.2441,33.7911,1.0
-118.2441,33.7919,1.0
-118.2441,33.9533,1.0
-118.2441,34.0002,7.0
-118.2441,34.001,6.0
-118.2441,34.0018,2.0
-118.2441,34.0027,8.0
-118.2441,34.0039,7.0
-118.2441,34.0154,4.0
-118.2441,34.0248,2.0
-118.2441,34.032,3.0
-118.2441,34.0438,41.0
-118.2441,34.0568,8.0
-118.2441,34.0663,3.0
-118.2441,34.1015,10.0
-118.2441,34.1177,18.0
-118.2441,34.1193,1.0
-118.2441,34.121,5.0
-118.244,33.7882,5.0
-118.244,33.7912,1.0
-118.244,33.934,6.0
-118.244,33.9379,2.0
-118.244,33.9415,1.0
-118.244,34.0044,2.0
-118.244,34.0055,4.0
-118.244,34.0096,24.0
-118.244,34.0209,2.0
-118.244,34.0245,39.0
-118.244,34.0416,47.0
-118.244,34.0476,1.0
-118.244,34.0516,7.0
-118.244,34.0637,20.0
-118.2439,34.0209,1.0
-118.2439,34.0214,3.0
-118.2439,34.023,8.0
-118.2439,34.0387,34.0
-118.2439,34.0442,196.0
-118.2439,34.0451,5.0
-118.2439,34.0606,30.0
-118.2439,34.0908,3.0
-118.2439,34.1162,3.0
-118.2438,33.7836,4.0
-118.2438,34.0207,5.0
-118.2438,34.0234,5.0
-118.2438,34.048,6.0
-118.2438,34.0896,3.0
-118.2438,34.0956,1.0
-118.2437,33.781,1.0
-118.2437,33.7936,4.0
-118.2437,33.7945,8.0
-118.2437,34.0316,2.0
-118.2437,34.035,1.0
-118.2437,34.0376,1.0
-118.2437,34.0385,43.0
-118.2437,34.0446,1.0
-118.2437,34.0519,1.0
-118.2437,34.057,11.0
-118.2437,34.0692,1.0
-118.2437,34.1028,2.0
-118.2436,33.941,1.0
-118.2436,33.9415,8.0
-118.2436,33.9432,1.0
-118.2436,34.0153,4.0
-118.2436,34.033,1.0
-118.2436,34.0349,76.0
-118.2436,34.0412,41.0
-118.2436,34.0539,19.0
-118.2436,34.0557,1.0
-118.2436,34.0558,3.0
-118.2436,34.0661,8.0
-118.2436,34.0825,1.0
-118.2436,34.0983,5.0
-118.2436,34.1019,2.0
-118.2435,33.7927,2.0
-118.2435,33.9303,4.0
-118.2435,33.9311,13.0
-118.2435,33.9321,14.0
-118.2435,33.933,19.0
-118.2435,33.9432,30.0
-118.2435,33.944,3.0
-118.2435,33.9449,1.0
-118.2435,33.9456,3.0
-118.2435,33.9457,3.0
-118.2435,33.9458,1.0
-118.2435,33.9474,5.0
-118.2435,33.9481,5.0
-118.2435,33.9492,5.0
-118.2435,33.9503,2.0
-118.2435,33.9908,2.0
-118.2435,33.993,2.0
-118.2435,33.9939,2.0
-118.2435,33.9978,1.0
-118.2435,33.9994,1.0
-118.2435,34.0258,1.0
-118.2435,34.0287,2.0
-118.2435,34.045,6.0
-118.2435,34.054,4.0
-118.2435,34.0607,30.0
-118.2435,34.111,1.0
-118.2434,33.7911,4.0
-118.2434,33.9321,11.0
-118.2434,33.933,2.0
-118.2434,33.9339,2.0
-118.2434,33.9948,2.0
-118.2434,33.9957,2.0
-118.2434,33.9966,3.0
-118.2434,33.9978,2.0
-118.2434,33.9994,3.0
-118.2434,34.0039,1.0
-118.2434,34.03,1.0
-118.2434,34.0503,43.0
-118.2434,34.0519,5.0
-118.2434,34.0522,34.0
-118.2434,34.0626,7.0
-118.2434,34.0635,4.0
-118.2434,34.0863,1.0
-118.2434,34.1166,2.0
-118.2433,33.9893,1.0
-118.2433,34.0039,2.0
-118.2433,34.0054,1.0
-118.2433,34.0063,4.0
-118.2433,34.0068,1.0
-118.2433,34.0336,3.0
-118.2433,34.041,7.0
-118.2433,34.0503,5.0
-118.2432,33.7932,1.0
-118.2432,33.9432,2.0
-118.2432,33.9899,1.0
-118.2432,33.9912,2.0
-118.2432,33.993,4.0
-118.2432,33.9934,2.0
-118.2432,33.9938,12.0
-118.2432,33.9942,4.0
-118.2432,33.9947,12.0
-118.2432,33.9951,2.0
-118.2432,33.9954,16.0
-118.2432,33.9955,2.0
-118.2432,33.9963,1.0
-118.2432,33.9964,5.0
-118.2432,33.9965,1.0
-118.2432,33.9981,4.0
-118.2432,33.9993,44.0
-118.2432,33.9994,2.0
-118.2432,33.9999,4.0
-118.2432,34.0072,5.0
-118.2432,34.0081,2.0
-118.2432,34.009,1.0
-118.2432,34.0099,2.0
-118.2432,34.0106,1.0
-118.2432,34.0113,1.0
-118.2432,34.0122,1.0
-118.2432,34.0145,1.0
-118.2432,34.0147,1.0
-118.2432,34.0152,1.0
-118.2432,34.0163,1.0
-118.2432,34.0167,2.0
-118.2432,34.0188,1.0
-118.2432,34.0206,4.0
-118.2432,34.0207,4.0
-118.2432,34.0382,10.0
-118.2432,34.0455,30.0
-118.2432,34.0525,24.0
-118.2432,34.0645,4.0
-118.2432,34.1167,2.0
-118.2431,33.7667,1.0
-118.2431,34.0006,1.0
-118.2431,34.0011,1.0
-118.2431,34.0028,1.0
-118.2431,34.0035,6.0
-118.2431,34.0039,16.0
-118.2431,34.0206,2.0
-118.2431,34.0432,8.0
-118.2431,34.0861,7.0
-118.2431,34.1105,2.0
-118.2431,34.1199,28.0
-118.243,33.7836,1.0
-118.243,33.9456,3.0
-118.243,33.9457,2.0
-118.243,33.946,6.0
-118.243,33.9465,9.0
-118.243,33.9474,1.0
-118.243,33.9475,1.0
-118.243,33.9481,5.0
-118.243,33.9482,1.0
-118.243,33.9493,1.0
-118.243,33.9494,3.0
-118.243,33.9506,16.0
-118.243,33.9515,1.0
-118.243,33.9524,1.0
-118.243,33.9533,31.0
-118.243,33.9921,4.0
-118.243,34.0039,2.0
-118.243,34.005,8.0
-118.243,34.0055,1.0
-118.243,34.006,2.0
-118.243,34.007,2.0
-118.243,34.0081,3.0
-118.243,34.0099,1.0
-118.243,34.0265,4.0
-118.243,34.038,10.0
-118.243,34.0458,17.0
-118.243,34.0459,64.0
-118.243,34.0519,3.0
-118.243,34.1105,3.0
-118.2429,33.7822,1.0
-118.2429,34.0128,2.0
-118.2429,34.014,2.0
-118.2429,34.016,4.0
-118.2429,34.0168,1.0
-118.2429,34.0178,3.0
-118.2429,34.0342,1.0
-118.2429,34.1219,3.0
-118.2428,33.7811,11.0
-118.2428,33.9339,9.0
-118.2428,33.9387,1.0
-118.2428,33.9388,2.0
-118.2428,34.0081,3.0
-118.2428,34.0201,2.0
-118.2428,34.0206,14.0
-118.2428,34.0245,1.0
-118.2428,34.0408,37.0
-118.2427,33.9295,5.0
-118.2427,33.9399,1.0
-118.2427,33.9404,4.0
-118.2427,33.9407,7.0
-118.2427,34.0294,2.0
-118.2427,34.0407,15.0
-118.2427,34.0435,93.0
-118.2427,34.046,2.0
-118.2427,34.0466,2.0
-118.2427,34.0467,4.0
-118.2427,34.0474,1.0
-118.2427,34.0511,8.0
-118.2427,34.0576,1.0
-118.2426,33.933,1.0
-118.2426,33.9363,71.0
-118.2426,33.9416,5.0
-118.2426,33.9424,1.0
-118.2426,34.0229,1.0
-118.2426,34.0307,1.0
-118.2426,34.0549,29.0
-118.2426,34.0599,27.0
-118.2426,34.0635,4.0
-118.2426,34.0953,1.0
-118.2426,34.0966,3.0
-118.2425,33.9311,5.0
-118.2425,33.9321,5.0
-118.2425,33.9339,2.0
-118.2425,33.9344,1.0
-118.2425,33.9348,1.0
-118.2425,33.9379,20.0
-118.2425,33.9424,1.0
-118.2425,33.9432,2.0
-118.2425,34.0377,5.0
-118.2425,34.0473,69.0
-118.2425,34.0532,15.0
-118.2425,34.0577,3.0
-118.2425,34.0578,1.0
-118.2425,34.062,9.0
-118.2425,34.0807,6.0
-118.2424,33.9456,3.0
-118.2424,33.993,1.0
-118.2424,33.9938,18.0
-118.2424,33.9942,5.0
-118.2424,34.0233,40.0
-118.2424,34.0473,8.0
-118.2424,34.0515,68.0
-118.2424,34.0618,1.0
-118.2424,34.1095,4.0
-118.2423,33.9896,1.0
-118.2423,33.9934,5.0
-118.2423,33.9947,10.0
-118.2423,33.9951,5.0
-118.2423,33.9954,7.0
-118.2423,33.9955,2.0
-118.2423,34.0236,1.0
-118.2423,34.0277,3.0
-118.2423,34.0376,7.0
-118.2423,34.0427,5.0
-118.2423,34.0571,1.0
-118.2423,34.0951,6.0
-118.2423,34.1094,1.0
-118.2422,33.767,1.0
-118.2422,33.7876,2.0
-118.2422,33.7911,1.0
-118.2422,33.9399,3.0
-118.2422,33.9904,1.0
-118.2422,33.9907,2.0
-118.2422,33.993,1.0
-118.2422,34.0263,1.0
-118.2422,34.0454,16.0
-118.2422,34.0571,1.0
-118.2422,34.0869,1.0
-118.2422,34.119,21.0
-118.2421,33.9371,8.0
-118.2421,33.9399,1.0
-118.2421,33.9416,1.0
-118.2421,33.9424,5.0
-118.2421,33.9432,6.0
-118.2421,33.9994,3.0
-118.2421,34.0006,4.0
-118.2421,34.0011,1.0
-118.2421,34.0205,2.0
-118.2421,34.0279,4.0
-118.2421,34.028,2.0
-118.2421,34.0403,25.0
-118.2421,34.0554,1.0
-118.2421,34.1094,5.0
-118.2421,34.111,4.0
-118.242,33.7837,1.0
-118.242,33.9416,1.0
-118.242,33.9432,1.0
-118.242,34.0016,6.0
-118.242,34.0028,8.0
-118.242,34.0039,2.0
-118.242,34.0374,3.0
-118.242,34.043,45.0
-118.242,34.0487,10.0
-118.242,34.058,2.0
-118.242,34.0582,1.0
-118.242,34.0809,2.0
-118.2419,33.7823,2.0
-118.2419,33.9457,4.0
-118.2419,33.9465,5.0
-118.2419,33.9474,5.0
-118.2419,33.9482,5.0
-118.2419,33.9494,2.0
-118.2419,33.9506,5.0
-118.2419,33.9515,5.0
-118.2419,33.9524,2.0
-118.2419,33.9533,3.0
-118.2419,34.0242,1.0
-118.2419,34.0243,1.0
-118.2419,34.0512,3.0
-118.2419,34.0629,1.0
-118.2419,34.115,3.0
-118.2418,33.9424,3.0
-118.2418,33.993,1.0
-118.2418,33.9934,2.0
-118.2418,33.9938,5.0
-118.2418,33.9942,3.0
-118.2418,33.9946,7.0
-118.2418,33.9954,12.0
-118.2418,34.0301,1.0
-118.2418,34.0372,3.0
-118.2418,34.0493,7.0
-118.2418,34.065,3.0
-118.2418,34.0955,3.0
-118.2418,34.1177,2.0
-118.2418,34.1208,26.0
-118.2417,33.7811,1.0
-118.2417,33.9362,5.0
-118.2417,34.0285,2.0
-118.2417,34.0382,4.0
-118.2417,34.0493,54.0
-118.2417,34.0541,8.0
-118.2417,34.0612,30.0
-118.2417,34.0945,5.0
-118.2416,33.993,1.0
-118.2416,34.0204,6.0
-118.2416,34.0395,1.0
-118.2416,34.0438,60.0
-118.2416,34.0525,2.0
-118.2416,34.0542,1.0
-118.2416,34.0635,3.0
-118.2416,34.1084,1.0
-118.2416,34.115,3.0
-118.2415,33.9449,8.0
-118.2415,33.9452,33.0
-118.2415,33.9938,1.0
-118.2415,33.9946,2.0
-118.2415,33.9954,2.0
-118.2415,34.0241,3.0
-118.2415,34.0252,1.0
-118.2415,34.0289,1.0
-118.2415,34.0363,5.0
-118.2415,34.0422,6.0
-118.2415,34.0449,22.0
-118.2415,34.0468,45.0
-118.2415,34.0527,3.0
-118.2415,34.0542,15.0
-118.2415,34.0561,2.0
-118.2414,33.7672,3.0
-118.2414,33.7913,1.0
-118.2414,33.9347,3.0
-118.2414,34.0203,1.0
-118.2414,34.0228,5.0
-118.2414,34.0232,11.0
-118.2414,34.0298,1.0
-118.2414,34.0491,11.0
-118.2414,34.0589,1.0
-118.2414,34.0592,19.0
-118.2414,34.1085,1.0
-118.2414,34.1211,1.0
-118.2413,33.9423,2.0
-118.2413,33.9428,4.0
-118.2413,33.945,50.0
-118.2413,34.0292,1.0
-118.2413,34.0398,17.0
-118.2413,34.0565,1.0
-118.2413,34.0653,1.0
-118.2413,34.11,4.0
-118.2412,33.7785,3.0
-118.2412,33.7905,1.0
-118.2412,33.9428,1.0
-118.2412,33.9892,4.0
-118.2412,33.9896,3.0
-118.2412,33.9907,7.0
-118.2412,33.991,3.0
-118.2412,33.9912,1.0
-118.2412,33.9918,3.0
-118.2412,33.993,8.0
-118.2412,33.9934,4.0
-118.2412,33.9938,15.0
-118.2412,34.026,5.0
-118.2412,34.0368,19.0
-118.2412,34.0426,17.0
-118.2412,34.0484,1.0
-118.2412,34.0591,31.0
-118.2412,34.0615,99.0
-118.2412,34.0653,3.0
-118.2412,34.095,1.0
-118.2412,34.1181,15.0
-118.2411,33.9352,6.0
-118.2411,33.9907,6.0
-118.2411,33.9942,2.0
-118.2411,33.9946,15.0
-118.2411,33.9947,1.0
-118.2411,33.9954,10.0
-118.2411,33.9962,19.0
-118.2411,33.9966,1.0
-118.2411,34.005,2.0
-118.2411,34.0273,6.0
-118.2411,34.0388,1.0
-118.2411,34.0467,19.0
-118.2411,34.0565,8.0
-118.2411,34.061,1.0
-118.241,33.7837,1.0
-118.241,33.9339,2.0
-118.241,33.9981,4.0
-118.241,34.0203,3.0
-118.241,34.0251,1.0
-118.241,34.028,1.0
-118.241,34.0441,1.0
-118.241,34.0503,2.0
-118.241,34.058,38.0
-118.241,34.0656,2.0
-118.241,34.0672,1.0
-118.2409,33.9432,2.0
-118.2409,33.9446,2.0
-118.2409,34.008,1.0
-118.2409,34.0232,6.0
-118.2409,34.0293,2.0
-118.2409,34.0504,49.0
-118.2409,34.0534,5.0
-118.2408,33.773,1.0
-118.2408,33.7912,9.0
-118.2408,33.9386,12.0
-118.2408,33.9432,2.0
-118.2408,33.9456,5.0
-118.2408,33.9457,2.0
-118.2408,33.9469,1.0
-118.2408,33.9476,1.0
-118.2408,33.9482,42.0
-118.2408,33.949,1.0
-118.2408,33.9491,2.0
-118.2408,33.9499,2.0
-118.2408,33.9501,11.0
-118.2408,33.9508,6.0
-118.2408,33.9519,4.0
-118.2408,33.9528,3.0
-118.2408,33.9533,10.0
-118.2408,34.0365,1.0
-118.2408,34.0628,3.0
-118.2408,34.0632,10.0
-118.2408,34.0652,1.0
-118.2408,34.1146,1.0
-118.2407,33.7933,1.0
-118.2407,33.9296,2.0
-118.2407,33.9343,9.0
-118.2407,33.9352,2.0
-118.2407,33.9379,5.0
-118.2407,33.939,3.0
-118.2407,33.9407,4.0
-118.2407,33.9457,3.0
-118.2407,33.993,1.0
-118.2407,33.9938,1.0
-118.2407,33.9946,2.0
-118.2407,34.0444,16.0
-118.2407,34.0932,3.0
-118.2406,33.7935,2.0
-118.2406,33.9303,9.0
-118.2406,33.9343,1.0
-118.2406,33.9398,3.0
-118.2406,33.9399,6.0
-118.2406,33.9415,3.0
-118.2406,34.0028,2.0
-118.2406,34.0182,1.0
-118.2406,34.0202,1.0
-118.2406,34.0228,1.0
-118.2406,34.0374,1.0
-118.2406,34.0502,13.0
-118.2406,34.0537,3.0
-118.2406,34.0582,3.0
-118.2406,34.0587,2.0
-118.2406,34.1127,3.0
-118.2405,33.9331,1.0
-118.2405,33.9371,11.0
-118.2405,33.9398,1.0
-118.2405,33.9423,3.0
-118.2405,33.9938,3.0
-118.2405,33.9942,2.0
-118.2405,33.9946,5.0
-118.2405,33.998,1.0
-118.2405,34.0007,2.0
-118.2405,34.0016,1.0
-118.2405,34.0202,4.0
-118.2405,34.0289,5.0
-118.2405,34.0393,7.0
-118.2405,34.0394,2.0
-118.2405,34.0395,39.0
-118.2405,34.0421,10.0
-118.2405,34.0571,13.0
-118.2405,34.0607,9.0
-118.2405,34.0679,2.0
-118.2405,34.1108,1.0
-118.2404,33.9406,6.0
-118.2404,33.9428,2.0
-118.2404,33.9934,2.0
-118.2404,33.995,1.0
-118.2404,33.9954,4.0
-118.2404,34.0201,1.0
-118.2404,34.0448,1.0
-118.2404,34.0554,2.0
-118.2404,34.1186,9.0
-118.2404,34.1191,17.0
-118.2403,34.0436,1.0
-118.2403,34.0541,1.0
-118.2403,34.0585,47.0
-118.2403,34.1122,1.0
-118.2403,34.1191,2.0
-118.2402,33.9316,3.0
-118.2402,33.9321,5.0
-118.2402,33.9326,2.0
-118.2402,33.9335,4.0
-118.2402,33.9456,6.0
-118.2402,34.0257,2.0
-118.2402,34.0461,1.0
-118.2402,34.0463,24.0
-118.2402,34.0464,3.0
-118.2402,34.0586,3.0
-118.2402,34.0673,1.0
-118.2402,34.0747,2.0
-118.2402,34.1187,2.0
-118.2401,33.9303,4.0
-118.2401,33.9362,3.0
-118.2401,33.9905,7.0
-118.2401,33.9906,2.0
-118.2401,33.9962,3.0
-118.2401,34.0381,17.0
-118.2401,34.0572,1.0
-118.2401,34.1157,1.0
-118.24,33.7905,1.0
-118.24,33.9352,1.0
-118.24,34.0284,2.0
-118.24,34.039,35.0
-118.24,34.0397,3.0
-118.24,34.0413,6.0
-118.24,34.044,3.0
-118.24,34.0498,47.0
-118.24,34.0558,9.0
-118.24,34.0649,11.0
-118.24,34.1137,4.0
-118.2399,33.7315,1.0
-118.2399,34.02,2.0
-118.2399,34.0308,1.0
-118.2399,34.0414,14.0
-118.2399,34.0584,5.0
-118.2398,33.9942,2.0
-118.2398,33.9946,3.0
-118.2398,33.9951,5.0
-118.2398,33.9954,3.0
-118.2398,33.9962,1.0
-118.2398,34.0124,1.0
-118.2398,34.0416,4.0
-118.2398,34.0417,5.0
-118.2398,34.0527,20.0
-118.2398,34.055,1.0
-118.2398,34.0579,1.0
-118.2398,34.0677,2.0
-118.2398,34.0939,6.0
-118.2397,33.9423,2.0
-118.2397,33.9427,1.0
-118.2397,33.9457,1.0
-118.2397,33.9465,2.0
-118.2397,33.9474,6.0
-118.2397,33.9482,4.0
-118.2397,33.9491,2.0
-118.2397,33.9499,8.0
-118.2397,33.9501,2.0
-118.2397,33.9533,5.0
-118.2397,34.0438,6.0
-118.2397,34.0562,4.0
-118.2397,34.0687,1.0
-118.2397,34.0919,6.0
-118.2397,34.093,1.0
-118.2397,34.1169,3.0
-118.2396,33.9335,1.0
-118.2396,33.9362,1.0
-118.2396,33.9457,1.0
-118.2396,33.9473,1.0
-118.2396,33.9508,1.0
-118.2396,33.951,10.0
-118.2396,33.9518,1.0
-118.2396,33.9519,2.0
-118.2396,34.0094,1.0
-118.2396,34.0147,1.0
-118.2396,34.0153,1.0
-118.2396,34.0163,3.0
-118.2396,34.0166,1.0
-118.2396,34.0172,1.0
-118.2396,34.0438,1.0
-118.2396,34.0456,7.0
-118.2396,34.0583,9.0
-118.2396,34.0628,17.0
-118.2395,34.008,4.0
-118.2395,34.019,5.0
-118.2395,34.02,10.0
-118.2395,34.0304,1.0
-118.2395,34.0461,56.0
-118.2395,34.0583,3.0
-118.2395,34.0628,5.0
-118.2394,34.007,9.0
-118.2394,34.0221,1.0
-118.2394,34.0222,1.0
-118.2394,34.0304,1.0
-118.2394,34.0471,3.0
-118.2394,34.0477,18.0
-118.2394,34.1077,3.0
-118.2393,33.9362,1.0
-118.2393,33.9954,4.0
-118.2393,34.005,1.0
-118.2393,34.0231,2.0
-118.2393,34.0236,4.0
-118.2393,34.0477,1.0
-118.2393,34.0481,1.0
-118.2393,34.0522,1.0
-118.2393,34.0604,24.0
-118.2393,34.1112,2.0
-118.2392,33.9487,51.0
-118.2392,34.0039,8.0
-118.2392,34.0247,1.0
-118.2392,34.0251,3.0
-118.2392,34.0254,3.0
-118.2392,34.0255,5.0
-118.2392,34.0488,1.0
-118.2392,34.0553,3.0
-118.2392,34.1126,1.0
-118.2391,33.9294,1.0
-118.2391,33.9295,6.0
-118.2391,33.9296,1.0
-118.2391,33.9303,7.0
-118.2391,33.9308,1.0
-118.2391,33.9311,1.0
-118.2391,33.9312,1.0
